345,Brookshires Pharmacy 270,1380 N Main St,Vidor,ORANGE
346,Brookshires Pharmacy 28 - San Augustin,705 W Columbia St,San Augustine,SAN AUGUSTIN
347,Brookshires Pharmacy 29,333 Highway 96 S,Silsbee,HARDIN
348,Brookshires Pharmacy 3,521 S MAIN,Lindale,SMITH
349,Brookshires Pharmacy 30 - Madisonville,403 E Main St,Madisonville,MADISON
350,Brookshires Pharmacy 32 - Center,105 Hurst St,Center,SHELBY
351,Brookshires Pharmacy 33 - Huntsville,2601 11th St,Huntsville,WALKER
352,Brookshires Pharmacy 35 - Diboll,223 1/2 Temple Dr,Diboll,ANGELINA
353,Brookshires Pharmacy 36 - Kountze,90 W Monroe St,Kountze,HARDIN
354,Brookshires Pharmacy 37,513 E Austin St,Giddings,LEE
355,Brookshires Pharmacy 39 - Bellville,720 S Front St,Bellville,AUSTIN
356,Brookshires Pharmacy 4,959 East Us Hwy 69,Emory,RAINS
357,Brookshires Pharmacy 40,3523 1/2 Front St,Brookshire,WALLER
358,Brookshires Pharmacy 42,1420 N University Dr,Nacogdoches,NACOGDOCHE
359,Brookshires Pharmacy 43,403 E Highway 90,Dayton,LIBERTY
360,Brookshires Pharmacy 44,455 Hwy 36 N,Caldwell,BURLESON
361,Brookshires Pharmacy 45,3354 Gilmer Rd,Longview,GREGG
362,Brookshires Pharmacy 45 - Jasper,1125 S Wheeler St,Jasper,JASPER
363,Brookshires Pharmacy 48,18535 Fm 1488,Magnolia,MONTGOMERY
364,Brookshires Pharmacy 50,200 W Us Highway 80,White Oak,GREGG
365,Brookshires Pharmacy 51,100 Rice Rd,Tyler,SMITH
366,Brookshires Pharmacy 51 - Liberty,2325 N Main St,Liberty,LIBERTY
367,Brookshires Pharmacy 52,1603 Culver St,Commerce,HUNT
368,Brookshires Pharmacy 52 - Huntington,104 N Main St,Huntington,ANGELINA
369,Brookshires Pharmacy 53,120 S Waco St,Hillsboro,HILL
370,Brookshires Pharmacy 54,2228 Island Byu,Bonham,FANNIN
371,Brookshires Pharmacy 54 - Buffalo,1220 W Commerce,Buffalo,LEON
372,Brookshires Pharmacy 56,420 N Hill St,Tatum,RUSK
373,Brookshires Pharmacy 58,306 State Hwy 37 South,Mount Vernon,FRANKLIN
374,Brookshires Pharmacy 59 - Sour Lake,295 Highway 105 E,Sour Lake,HARDIN
375,Brookshires Pharmacy 6,309 N La Salle St,Navasota,GRIMES
376,Brookshires Pharmacy 60,Po Box 934,Quitman,WOOD
377,Brookshires Pharmacy 61,Po Box 498,Whitehouse,SMITH
378,Brookshires Pharmacy 61 - Hempstead,300 Bus Hwy 290 E,Hempstead,WALLER
379,Brookshires Pharmacy 62,520 W 1st St,Groveton,TRINITY
380,Brookshires Pharmacy 63 - Lorena,406 N Frontage Rd,Lorena,MCLENNAN
381,Brookshires Pharmacy 65,16800 Sh 36 South,Somerville,BURLESON
382,Brookshires Pharmacy 67,14100 Ranch Road 12 Unit 2a,Wimberley,HAYS
383,Brookshires Pharmacy 68,210 S Seven Points Dr,Kemp,HENDERSON
384,Brookshires Pharmacy 68 - Mcgregor,1250 W Mcgregor Dr,McGregor,MCLENNAN
385,Brookshires Pharmacy 69,1400 E Main St,Midlothian,ELLIS
386,Brookshires Pharmacy 69 - Salado,215 Mill Creek Dr,Salado,BELL
387,Brookshires Pharmacy 7,210 N Marcus,Alto,CHEROKEE
388,Brookshires Pharmacy 70,213 Doctor M Roper Pkwy N,Bullard,SMITH
389,Brookshires Pharmacy 71,14981 Old Trinity Rd,Onalaska,POLK
390,Brookshires Pharmacy 72,210 N Mccoy Blvd,New Boston,BOWIE
391,Brookshires Pharmacy 72 - Coldspring,14761 Hwy 150 West,Coldspring,SAN JACINTO
392,Brookshires Pharmacy 73,675 E Sunset Blvd,Celina,COLLIN
393,Brookshires Pharmacy 73 - Montgomery,21005 Eva St,Montgomery,MONTGOMERY
394,Brookshires Pharmacy 74,6410 Wesley St,Greenville,HUNT
395,Brookshires Pharmacy 74 - Hallettsville,1514 N Texana St,Hallettsville,LAVACA
396,Brookshires Pharmacy 75,103 Main St,Normangee,LEON
397,Brookshires Pharmacy 76 - Ganado,305 W York,Ganado,JACKSON
398,Brookshires Pharmacy 77,800 N Main St Ste A,Corsicana,NAVARRO
399,Brookshires Pharmacy 79,1705 W Audie Murphy Pkwy,Farmersville,COLLIN
400,Brookshires Pharmacy 79 - Canyon Lake,18275 Fm 306,Canyon Lake,COMAL
401,Brookshires Pharmacy 8 - Carthage,412 W Panola St,Carthage,PANOLA
402,Brookshires Pharmacy 84,Po Box 1409,Chandler,HENDERSON
403,Brookshires Pharmacy 84 - Hamilton,1004 E Main St,Hamilton,HAMILTON
404,Brookshires Pharmacy 85,401 N 4th St,Crockett,HOUSTON
405,Brookshires Pharmacy 87,8929 State Highway 34 S,Quinlan,HUNT
406,Brookshires Pharmacy 89,Po Box 1230,Forney,KAUFMAN
407,Brookshires Pharmacy 90,100 Peplow Dr,Waco,MCLENNAN
408,Brookshires Pharmacy 92,900 Fm 3220,Clifton,BOSQUE
409,Brookshires Pharmacy 93,400 W Central Ave,Comanche,COMANCHE
410,Brookshires Pharmacy 94,1301 S Morgan St,Granbury,HOOD
411,Brookshires Pharmacy 97,5118 E. I-20 Service Road-South,Aledo,PARKER
412,Brookshires Pharmacy 99,1010 Avenue E,Cisco,EASTLAND
413,Brownfield Regional Med Ctr Rural Hlth,703 E Felt St,Brownfield,TERRY
414,Brownfield Regional Medical Center,705 E Felt St,Brownfield,TERRY
415,Brownsville Community Health Center,191 E. Price Rd,Brownsville,CAMERON
416,Brownsville Pharmacy #3 L.L.C,800 E. Alton Gloor Blvd Brownsville,Brownsville,CAMERON
417,"Brownsville Pharmacy 2, LLC",1365 E. Ruben Torres Blvd,Brownsville,CAMERON
418,Brownsville Pharmacy 4,3503 Boca Chica Blvd.,Brownsville,CAMERON
419,Bruce And Human Drug,145 N 4th St,Wills Point,VAN ZANDT
420,Brushy Creek Family Hospital,230 Deer Ridge Dr.,Round Rock,WILLIAMSON
421,Bryan Family Medicine Clinic,2709 Osler Blvd,Bryan,BRAZOS
422,Bryan Opco LLC DBA Legacy Nrsig and Rbltn,2817 Kent St,Bryan,BRAZOS
423,Bsa Health System,1600 Wallace Blvd,Amarillo,POTTER
424,"BSA Hospital, LLC EMS",615 West US Hwy 60,Canyon,RANDALL
425,BSA Physicians Group,1600 Wallace Blvd,Amarillo,POTTER
426,BSW Medical Center Austin,5245 W Highway 290,Austin,TRAVIS
427,BSW Medical Center Lakeway,100 Medical Pkwy,Austin,TRAVIS
428,BSW Medical Center Marble Falls,810 Tx-71w,Marble Falls,BURNET
429,BSWH Buda Medical Center,5330 Overpass Rd,Buda,HAYS
430,BSWIR JV,2000 Medical Drive,Austin,TRAVIS
431,Bsz Medical Pa,1746 W Goodwin St,Pleasanton,ATASCOSA
432,"Bullard Drug, Inc",1926 W MORTON ST,Denison,GRAYSON
433,Burleson Pharmacy,344 Sw Wilshire Blvd,Burleson,JOHNSON
434,Burleson Public Health Authority,828 sw alsbury,Burleson,JOHNSON
435,Burleson St Joseph Health Center,1101 Woodson Dr,Caldwell,BURLESON
436,Cacost- Community Health Center - Alice,700 Flournoy Rd Alice,0,JIM WELLS
437,Cactus Health,700 N Main St,Fort Stockton,PECOS
438,Cadena Family Practice,2201 N Bedell Ave Ste A,Del Rio,VAL VERDE
439,Cameron County Public Health,1390 W Expressway 83,San Benito,CAMERON
440,Campbell Clinic,1517 Texas Dr,Weatherford,PARKER
441,Canadian Family Physicians,1010 South 4th,Canadian,HEMPHILL
442,CANALES MEDICAL SERVICES LLC,2790 PHARMACY ROAD,Rio Grande City,STARR
443,Candelaria Medical Center,8269 N Loop Dr,El Paso,EL PASO
444,Cantu's Pharmacy,504 S Closner Blvd,Edinburg,HIDALGO
445,Canyon Creek Behavioral Health,1201 Canyon Creek Drive,Temple,BELL
446,Canyon Health Center,700 Frio St.,Camp Wood,REAL
447,Capital Infectious Disease Associates,6903 Brisbane Court,Sugar Land,FORT BEND
448,Capital Medical Clinic,1301 W 38th St,Austin,TRAVIS
449,Capital Primary Care,12335 Hymeadow Dr,Austin,TRAVIS
450,Capitol Medical Service,172 Trademark Dr,Buda,TRAVIS
451,CapRock Hospital,3134 Briarcrest Drive,Bryan,BRAZOS
452,Care ATC Ruiz Foods,2300 W Morton St,Denison,GRAYSON
453,Care Express Georgia,2701 S Georgia,Amarillo,POTTER
454,Care Rx Pharmacy,4501 Hale Avenue Suite 1,Harlingen,CAMERON
455,CareATC Rock Care,901 Round Rock Ave,Round Rock,WILLIAMSON
456,CareFlite,3110 S Great Southwest Pkwy,Grand Prairie,TARRANT
457,CAREPARTH HEALTHCARE SYSTEM LLP,720 WEST NATHAN LOWE SUITE 100,Arlington,TARRANT
458,Carevide,4311 Wesley St,Greenville,HUNT
459,Carevide Bonham,920 N Center St,Bonham,FANNIN
460,Carevide Cooper,91 W Side Sq,Cooper,DELTA
461,Carevide Farmersville,111 N Johnson St,Farmersville,COLLIN
462,Carevide Sulphur Springs,105 Medical Plz # 2,Sulphur Springs,HUNT
463,"Careville Pediatrics, Pa",1003 N Saint Marys St,Beeville,BEE
464,Caring Partner Medical Clinic,4510 Medical Center Dr,McKinney,COLLIN
465,CaringRX Pharmacy,6020 W. Parker Rd,Plano,COLLIN
466,Caritas Family Medicine PA,11901 Toepperwein Rd,San Antonio,BEXAR
467,Carlos Rosas MD PA,704 Paredes Line Rd Ste A,Brownsville,CAMERON
468,Carousel Pediatrics Round Rock,1201 S Interstate 35 Ste 303,Round Rock,WILLIAMSON
469,Carousel Pediatrics Wm Cannon,6425 S Interstate 35 Ste 100,Austin,TRAVIS
470,Carrizo Springs Kidney Disease Clinic,409 South 7th Street,Carrizo Springs,DIMMIT
471,Carrollton Regional Medical Center,4343 N. Josey Ln,Carrollton,DENTON
472,Carrollton Springs,2225 Parker Rd,Carrollton,DENTON
473,Carvajal Pharmacy - San Antonio - 3410 Roosevelt Ave,3410 Roosevelt Ave,San Antonio,BEXAR
474,Cash Saver Pharmacy 19,2130 E Ledbetter Dr,Dallas,DALLAS
475,Castle Hills family practice,6409 Bandera Road,San Antonio,BEXAR
476,"Cathy Malouf, Md Pa",3711 22nd St Ste A,Lubbock,LUBBOCK
477,Ccdhhs Harlingen Nursing Office,711 N L St,Harlingen,CAMERON
478,Ccdhhs Mary P Lucio Health Clinic,1204 Jose Colunga Jr St,Brownsville,CAMERON
479,Ccdhhs San Benito Nursing Office,1390 W Expressway 83,San Benito,CAMERON
480,CCH Pharmacy,614 Eaker St,Eden,CONCHO
481,Ccmh Clinic,102 S Archer St,Henrietta,CLAY
482,Cedar Creek Wellness Group,1837 W Main St,Mabank,HENDERSON
483,Cedar Park Pediatrics,12171 W Parmer Ln Ste 201,Cedar Park,WILLIAMSON
484,Cedar Park Regional Medical Center,1401 Medical Parkway,Cedar Park,WILLIAMSON
485,Celina Drug,701 N Preston Rd Ste 210,Celina,COLLIN
486,"Centennial ASC, LLC",4401 Coit Road,Frisco,COLLIN
487,Center For Family Medicine,1906 Hwy 82 West,Sherman,GRAYSON
488,Centra Clinic,3751 South Dairy Ashford Road,Houston,HARRIS
489,"Central Texas Rehabilitation Hospital, LLC",700 W. 45th Street,Austin,TRAVIS
490,Centro De Salud Familiar La Fe,12101 Socorro Rd.,San Elizario,EL PASO
491,Centro De Salud Familiar La Fe Inc/Adult Satellite Clinic,823 E Yandell Dr,El Paso,EL PASO
492,Centro De Salud Familiar La Fe West Way,1713 Banker Rd,Canutillo,EL PASO
493,Centro De Salud Familiar Lafe,700 S Ochoa St,El Paso,EL PASO
494,Centro De Salud Lisbon,200 Lisbon Street,El Paso,EL PASO
495,Centro Med La Paloma,7404 W Us Highway 90 Bldg 37,San Antonio,BEXAR
496,Centro Med Santa Rosa Clinic,315 N San Saba Ste 103,San Antonio,BEXAR
497,Centro Med Union Avenue,226 N Union Ave,New Braunfels,COMAL
498,Centro San Vicente - El Paso,8061 Alameda Ave,El Paso,EL PASO
499,Centro San Vicente - San Elizario,13017 Perico Street,San Elizario,EL PASO
500,Centro San Vicente-Homeless,1208 Myrtle Ave,El Paso,EL PASO
501,Centromed Family First Clinic,9135 Schaefer Rd,Converse,BEXAR
502,Centromed Indian Creek Clinic,5439 Ray Ellison Blvd,San Antonio,BEXAR
503,Centromed Maria Flores Castro Clinic,7315 S. Loop 1604 W.,Somerset,BEXAR
504,Centromed Palo Alto Clinic,9011 Poteet Jourdanton Fwy,San Antonio,BEXAR
505,Centromed Pediatric Clinic,1034 W County Line Rd,New Braunfels,COMAL
506,Centromed Sap Culebra,9793 Culebra Rd Ste 105,San Antonio,BEXAR
507,Centromed Sap Main,730 N Main,San Antonio,BEXAR
508,Centromed Sarah E. Davidson,1 Haven For Hope Way,San Antonio,BEXAR
509,Centromed South Park Clinic,6315 S Zarzamora St,San Antonio,BEXAR
510,Cerner Health Connections,9978 Farm Rd. 3129,Queen City,CASS
511,Cesar R Calianga MD,7812 Gateway East,El Paso,EL PASO
512,CHAMBERS COUNTY HEALTH DEPT ANAHUAC,102 AIRPORT RD,Anahuac,CHAMBERS
513,CHANNELVIEW PHARMACY LLC,441 SHELDON RD.,Channelview,HARRIS
514,Chapman Pharmacy,108 E 5th St,Rusk,CHEROKEE
515,Chi St Joseph Health College Station Hospital,1604 Rock Prairie Rd,College Station,BRAZOS
516,Chi St Joseph Primary Austins Colony,2410 Boonville Rd,Bryan,BRAZOS
517,Chi St Joseph Primary Care 29th,2210 E 29th St,Bryan,BRAZOS
518,Chi St Joseph Primary Care University Dr,3201 University Dr E Ste 425,Bryan,BRAZOS
519,CHI St Joseph Primary Care- College Station,1512 Holleman Dr,College Station,BRAZOS
520,Chi St Joseph Primary Care-Barron Rd,4007 Victoria Ave,College Station,BRAZOS
521,Chi St Joseph Prmry Care W Villa Maria,1612 W Villa Maria Rd Ste 130,Bryan,BRAZOS
522,Chi St Lukes Health,0,Houston,HARRIS
523,Chi St Lukes Health Memorial Livingston,1717 Highway 59 Loop N,Livingston,POLK
524,CHI ST LUKES HEALTH WOODLANDS HOSP,17200 ST LUKES WAY,Conroe,MONTGOMERY
525,Chi St Lukes Hlth Memorial Lufkin,1201 W Frank Ave,Lufkin,ANGELINA
526,CHI St. Joseph College Station Hospital,1604 Rock Prairie Rd,College Station,BRAZOS
527,"CHI St. Joseph Health Rehabilitation Hospital, an",1600 Joseph Dr.,Bryan,BRAZOS
528,Chi St. Joseph Madison Hospital,100 W Cross St,Madisonville,MADISON
529,Chi St. Joseph Primary Care-Wd Fitch,2849 Barron Rd,College Station,BRAZOS
530,CHI St. Luke's Lakeside Hospital,17400 St. Luke's Way,Conroe,MONTGOMERY
531,CHI St.Lukes Health Brazosport,"100, Medical Drive",Lake Jackson,BRAZORIA
532,Child And Adolescent Wellness Center - El Paso - 721 S Ocho,a721 S Ochoa St,El Paso,EL PASO
533,Childrens Medical Center Of Dallas,1935 Medical District Dr,Dallas,DALLAS
534,Childrens Medical Center Plano,7601 Preston Rd,Plano,COLLIN
535,Childrens Memorial Hermann Hospital Tmc,6411 Fannin St,Houston,HARRIS
536,Childress Regional Medical Center,901 Highway 83 North,Childress,CHILDRESS
537,Chldns Cl Dimmit& Zavala Pa,1313 Veterans Ave Ste C,Crystal City,ZAVALA
538,Chong Liu MD PA,7712 San Jacinto Place,Plano,COLLIN
539,Christ Clinic,25722 Kingsland Blvd,Katy,FORT BEND
540,Christus Children's Hospital Of San Antonio,333 N Santa Rosa St,San Antonio,BEXAR
541,CHRISTUS Good Shepherd Medical Center Longview,0,Longview,GREGG
542,Christus Good Shepherd Medical Center Marshall,811 S Washington Ave,Marshall,HARRISON
543,Christus Health Clinic- Irving,0,Irving,DALLAS
544,Christus Health Clinic- Irving - 9521,919 Hidden Ridge,Irving,DALLAS
545,Christus Health St Elizabeth Hospital,0,Beaumont,JEFFERSON
546,Christus Healthy Living Mobile Clinics,2615 Fannin St Houston,Houston,HARRIS
547,Christus Jasper Memorial Hospital Obstestrical Depart,t1275 Marvin Hancock Dr,Jasper,JASPER
548,Christus Jasper Memorial Hospital Obstestrical Department,1275 Marvin Hancock Dr,Jasper,JASPER
549,Christus Mother Frances Hospital - Jacksonville,2026 S Jackson St,Jacksonville,CHEROKEE
550,Christus Mother Frances Hospital - Sulphur Springs,115 Airport Rd,Sulphur Springs,HOPKINS
551,Christus Mother Frances Hospital - Tyler,0,Tyler,SMITH
552,Christus Mother Frances Hospital - Winnsboro,719 West Coke Road,Winnsboro,WOOD
553,Christus Santa Rosa Family Health Center - San Antonio 1,11130 Christus Hills,San Antonio,BEXAR
554,Christus Santa Rosa Hospital - San Marcos,1301 Wonder World Dr,San Marcos,HAYS
555,Christus Santa Rosa Hospital - Westover Hills,0,San Antonio,BEXAR
556,Christus Santa Rosa Hospital Alamo Heights,403 Treeline Park,San Antonio,BEXAR
557,Christus Santa Rosa Hospital New Braunfels,600 North Union Ave,New Braunfels,COMAL
558,Christus Santa Rosa Medical Center,0,San Antonio,BEXAR
559,CHRISTUS Spohn Family Health Center-Westside,4617 Greenwood Drive,Corpus Christi,NUECES
560,Christus Spohn Health System Alice,2500 E Main St,Alice,JIM WELLS
561,Christus Spohn Health System Beeville,1500 E Houston St,Beeville,BEE
562,Christus Spohn Health System Kleberg,1311 General Cavazos Blvd,Kingsville,KLEBERG
563,Christus Spohn Health System Shoreline,0,Corpus Christi,NUECES
564,Christus Spohn Health System South,5950 Saratoga Blvd,Corpus Christi,NUECES
565,Christus Spohn Medical Group Coastal Bend Family M,5802 Saratoga Blvd Ste 150,Corpus Christi,NUECES
566,Christus Spohn Quick Care Clinic,2606 Hospital Blvd.,Corpus Christi,NUECES
567,Christus St Michael Health System,0,Texarkana,BOWIE
568,Christus St. Mary's Clinic,2120 Wayside Drive Ste B,Houston,HARRIS
569,Christus St. Michael Hospital - Atlanta,1007 S William St,Atlanta,CASS
570,Christus Trinity Clinic,520 E. Douglas Blvd,Tyler,SMITH
571,Christus Trinity Clinic - Kilgore,1718 S Henderson Blvd,Kilgore,GREGG
572,Christus Trinity Clinic - Sulphur Springs,"105 Medical Plaza, Building 1",Sulphur Springs,HOPKINS
573,Christus Trinity Clinic Hill Country Landa,774 Landa St,New Braunfels,COMAL
574,Christus Trinity Clinic Hill Country Oak Run,1850 W State Highway 46,New Braunfels,COMAL
575,CHRISTUS TRINITY CLINIC INTERNAL MEDICINE MA,815 S. WASHINGTON AVE,Marshall,HARRISON
576,Christus Trinity Clinic Lindale,3203 S Main St,Lindale,SMITH
577,Christus Trinity Clinic Magnolia Medical Plaza,3201 South Loop 256,Palestine,ANDERSON
578,Christus Trinity Clinic Of Canton,18780 I20 Service Road,Canton,VAN ZANDT
579,Christus Trinity Clinic- Richmond Road Texarkana,3502 Richmond Rd,Texarkana,DALLAS
580,Christus Trinity Mother Frances,1505 Hwy 19 S,Athens,HENDERSON
581,Christus Trinity Mother Frances Rehabilitation Hospita,3131 Troup Hwy,Tyler,SMITH
582,Chs Stanford House - Los Fresnos,33918 Stanford Rd,Los Fresnos,CAMERON
583,Cigna Healthcare Of Texas Plano,1640 Dallas Pkwy,Plano,COLLIN
584,Circle Drug,3211 Robinson Dr,Waco,MCLENNAN
585,CITGO,1293 Eldridge Parkway,Houston,HARRIS
586,Citizens Medical Center - Victoria 1,0,Victoria,VICTORIA
587,City Drug,232 E Jefferson,Van Alstyne,GRAYSON
588,City Drug Co,232 E JEFFERSON ST,Van Alstyne,GRAYSON
589,City Drug Store,104 East Belknap,Jacksboro,JACK
590,"City Drug Store of Jacksboro, Inc.",104 East Belknap,Jacksboro,JACK
591,City Hospital At White Rock,9440 Poppy Dr,Dallas,DALLAS
592,City of Arlington,AT&T Stadium Site,Arlington,TARRANT
593,City of Boerne,124 Old San Antonio Rd,Boerne,KENDALL
594,City of Brownsville Fire Department,62 E Alton Gloor,Brownsville,CAMERON
595,City Of Dallas,650 S Griffin Street,Dallas,DALLAS
596,City of El Paso Fire Department,301 George Perry,El Paso,EL PASO
597,City Of Humble Fire Department,110 W Main St,Humble,HARRIS
598,City Of Laredo Health Department,2600 Cedar Ave,Laredo,WEBB
599,City of Lubbock Health Department,806 18th St,Lubbock,LUBBOCK
600,City Of Mckinney Fire Department,2200 Taylor Burk Dr,McKinney,COLLIN
601,City of Plano,1901 K Avenue,Plano,COLLIN
602,City of Schertz EMS,1400 Schertz Parkway,Schertz,GUADALUPE
603,Civitas Senior Living,930 W. 1st St.,Fort Worth,TARRANT
604,Clarendon Family Medical Center,1 Medical Center Drive,Clarendon,DONLEY
605,Clarx Hub City Pharmacy,3716 22nd Street,Lubbock,LUBBOCK
606,Claude Family Medical Clinic,201 Parks St,Claude,ARMSTRONG
607,Clay County Memorial Hospital,310 W South St,Henrietta,CLAY
608,"Clear Choice ER, LLC",7105 N. Bartlett Ave.,Laredo,WEBB
609,Clearfork Pharmacy,1130 Fm 1189 Suite 109,Millsap,PARKER
610,ClearSky Rehabilitation Hospital of Flower Mound,3100 Peters Colony Road,Flower Mound,DENTON
611,Cleburne Fire Department,114 W. Wardville Dr.,Cleburne,JOHNSON
612,Cleveland E Odom,5516 Lockwood Dr Houston,Houston,HARRIS
613,Clifton Medical Clinic,201 Posey Ave,Clifton,BOSQUE
614,Clinic for Cardiovascular Care,400 Holderrieth Blvd,Tomball,HARRIS
615,Clinica De Ninos - Houston,6445 High Star Dr,Houston,HARRIS
616,Clinica Hispana Ii 9720 Jones,9720 Jones Rd,Houston,HARRIS
617,"Clinica Hispana II, P.A.",8410 Fondren Rd,Houston,HARRIS
618,Clinica Hispana Plaza Del Sol,14050 State Highway 249 # B,Houston,HARRIS
619,"CLINICA HISPANA, P.A.",2026 Wirt Rd,Houston,HARRIS
620,Clinica Mi Doctor,8112 Spring Valley Rd,Dallas,DALLAS
621,Clinica Mi Doctor #6,229 Ne 28th St,Fort Worth,TARRANT
622,Clinica Sagrado Corazon,3401 W Mile 5 Rd Ste 1,Mission,HIDALGO
623,Clinicas Mi Doctor - Arlington,941 E Park Row Dr,Arlington,TARRANT
624,Clinicas Mi Doctor - Dallas 2,3247 Dawes Dr,Dallas,DALLAS
625,Clinicas Mi Doctor #14,2207 Gus Thomasson Rd,Dallas,DALLAS
626,Clinicas Mi Doctor- #19 Bissonnet,5835 Bissonnet St,Bellaire,HARRIS
627,Clinicas Mi Doctor- #21 Longpoint,10058a Long Point Rd,Houston,HARRIS
628,Clinicas Mi Doctor- #23 Broadway,8225 Broadway St,Houston,HARRIS
629,Clinicas Mi Doctor- #24 Airline,5402 Airline Dr,Houston,HARRIS
630,Clinicas Mi Doctor-#18 Aldine,5230 Aldine Mail Route Rd,Houston,HARRIS
631,CLINICS OF NORTH TEXAS,501 Midwestern Pkwy E,Wichita Falls,WICHITA
632,Coastal Bend Wellness Foundation,2882 Holly Rd,Corpus Christi,NUECES
633,"Coastal ER II, LLC",4141 S Staples St.,Corpus Christi,NUECES
634,Coastal Health & Wellness,9850 Emmett F. Lowry Expressway Texas City,0,GALVESTON
635,COASTAL PHARMACY,2334 TX HWY 361,Ingleside,SAN PATRICIO
636,Cobalt Rehabilitation Hospital El Paso,1600 E. CLIFF DRIVE,El Paso,EL PASO
637,COBALT REHABILITATION HOUSTON HEIGHTS HOSPITAL,1917 ASHLAND ST,Houston,HARRIS
638,Cochran Memorial Hospital,201 E Grant Ave Ste 100,Morton,COCHRAN
639,Code 4 Emergency Services,1901 E 51st Street,Austin,TRAVIS
640,Cogdell Clinic Briscoe County,701 Commerce St,Silverton,BRISCOE
641,Cogdell Family Clinic,1700 Cogdell Blvd,Snyder,SCURRY
642,Cogdell Rural Health Clinic,320 N Main St,Lockney,FLOYD
643,COH Northside Health Center,8504 Schuller,Houston,HARRIS
644,Coleman Medical Associates,310 S Pecos St Fl 2,Coleman,COLEMAN
645,"Colleyville Drug, INC",622 w main street,Crosbyton,CROSBY
646,Colleyville Fire Department,5209 Colleyville Blvd,Colleyville,TARRANT
647,Collin County Healthcare Services,825 N Mcdonald St Ste 145,McKinney,COLLIN
648,Collin Medical & Wellness Group,307 S.McDonald Street,McKinney,COLLIN
649,Collingsworth Family Medicine,1011 15th St,Wellington,COLLINGSWOR
650,"Collingsworth Pharmacy, LLC",1016 16th Street,Wellington,COLLINGSWORTH
651,Collom And Carney Main Clinic,5002 Cowhorn Creek Rd,Texarkana,BOWIE
652,Colony Pediatric,4427 Highway 6 Ste J,Sugar Land,FORT BEND
653,Colorado County EMS,305 Radio Lane,Columbus,COLORADO
654,Columbus Community Hospital - Columbus 2,110 Shult Drive,Columbus,COLORADO
